"","view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","country_code","stimulus","key_press","stimulus_type","correct","left_object","right_object","activate","box","startTime","endTime","RT","choice","sameSide","samePair","diffPair"
"526","","","RMTStrain","12","166388","0.0-12.0",28,"US","","","","","img/l.png","img/l.png","false","img/hatbox.png","1568597182445","1568597200659","","","","",""
"527","","","RMTStrain","13","184612","0.0-13.0",28,"US","","","","","img/j.png","img/a.png","true","img/hatbox.png","1568597200659","1568597218882","","","","",""
"528","","","RMTStrain","14","202836","0.0-14.0",28,"US","","","","","img/i.png","img/i.png","false","img/hatbox.png","1568597218883","1568597237107","","","","",""
"529","[{""page_index"":0,""viewing_time"":2029}]","2030","instructions","15","204866","0.0-15.0",28,"US","","","","","","","","","","","","","","",""
"530","","","RMTStest","16","208513","0.0-16.0",28,"US","","","","","","","","img/hatbox.png","1568597241137","","-1568597031940.815","rightTestButton","L","img/b.png,img/b.png","img/m.png,img/f.png"
"531","","","RMTStest","17","209761","0.0-17.0",28,"US","","","","","","","","img/hatbox.png","1568597242785","","-1568597032340.795","leftTestButton","R","img/h.png,img/h.png","img/c.png,img/k.png"
"532","","","RMTStest","18","210921","0.0-18.0",28,"US","","","","","","","","img/hatbox.png","1568597244032","","-1568597032427.85","leftTestButton","R","img/e.png,img/e.png","img/g.png,img/d.png"
"533","[{""page_index"":0,""viewing_time"":10597},{""page_index"":1,""viewing_time"":18628}]","29226","instructions","0","29228","0.0-0.0",29,"US","","","","","","","","","","","","","","",""
"534","","6327","audio-keyboard-response","1","37671","0.0-1.0",29,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"535","","","RMTStrain","2","65254","0.0-2.0",29,"US","","","","","img/2.png","img/6.png","true","img/box.png","1565390436061","1565390463644","","","","",""
"536","","","RMTStrain","3","91513","0.0-3.0",29,"US","","","","","img/11.png","img/11.png","false","img/box.png","1565390463644","1565390489902","","","","",""
"537","","","RMTStrain","4","124546","0.0-4.0",29,"US","","","","","img/13.png","img/12.png","true","img/box.png","1565390489903","1565390522936","","","","",""
"538","","","RMTStrain","5","143418","0.0-5.0",29,"US","","","","","img/7.png","img/7.png","false","img/box.png","1565390522936","1565390541808","","","","",""
"539","[{""page_index"":0,""viewing_time"":15623}]","15623","instructions","6","159041","0.0-6.0",29,"US","","","","","","","","","","","","","","",""
"540","","","RMTStest","7","165019","0.0-7.0",29,"US","","","","","","","","img/box.png","1565390559433","","-1565390383301.58","rightTestButton","L","img/8.png,img/8.png","img/10.png,img/9.png"
"541","","","RMTStest","8","167363","0.0-8.0",29,"US","","","","","","","","img/box.png","1565390563409","","-1565390384934.07","rightTestButton","L","img/3.png,img/3.png","img/14.png,img/4.png"
"542","","","RMTStest","9","169224","0.0-9.0",29,"US","","","","","","","","img/box.png","1565390565753","","-1565390385416.785","leftTestButton","R","img/5.png,img/5.png","img/15.png,img/1.png"
"543","[{""page_index"":0,""viewing_time"":12012}]","12012","instructions","10","181237","0.0-10.0",29,"US","","","","","","","","","","","","","","",""
"544","","","RMTStrain","11","207061","0.0-11.0",29,"US","","","","","img/e.png","img/e.png","true","img/hatbox.png","1565390581628","1565390605451","","","","",""
"545","","","RMTStrain","12","229092","0.0-12.0",29,"US","","","","","img/c.png","img/j.png","false","img/hatbox.png","1565390605451","1565390627482","","","","",""
"546","","","RMTStrain","13","249420","0.0-13.0",29,"US","","","","","img/l.png","img/l.png","true","img/hatbox.png","1565390627482","1565390647810","","","","",""
"547","","","RMTStrain","14","268982","0.0-14.0",29,"US","","","","","img/m.png","img/b.png","false","img/hatbox.png","1565390647810","1565390667372","","","","",""
"548","[{""page_index"":0,""viewing_time"":4579}]","4579","instructions","15","273561","0.0-15.0",29,"US","","","","","","","","","","","","","","",""
"549","","","RMTStest","16","278521","0.0-16.0",29,"US","","","","","","","","img/hatbox.png","1565390673953","","-1565390384323.565","rightTestButton","R","img/i.png,img/i.png","img/k.png,img/o.png"
"550","","","RMTStest","17","279683","0.0-17.0",29,"US","","","","","","","","img/hatbox.png","1565390676911","","-1565390386119.38","rightTestButton","R","img/d.png,img/d.png","img/a.png,img/g.png"
"551","","","RMTStest","18","281341","0.0-18.0",29,"US","","","","","","","","img/hatbox.png","1565390678073","","-1565390385622.71","leftTestButton","L","img/h.png,img/h.png","img/n.png,img/f.png"
"552","[{""page_index"":0,""viewing_time"":1479},{""page_index"":1,""viewing_time"":3532}]","5012","instructions","0","5030","0.0-0.0",30,"US","","","","","","","","","","","","","","",""
"553","","741","audio-keyboard-response","1","7789","0.0-1.0",30,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"554","","","RMTStrain","2","34022","0.0-2.0",30,"US","","","","","img/g.png","img/i.png","true","img/box.png","1568598808400","1568598834631","","","","",""
"555","","","RMTStrain","3","54261","0.0-3.0",30,"US","","","","","img/c.png","img/c.png","false","img/box.png","1568598834633","1568598854870","","","","",""
"556","","","RMTStrain","4","80200","0.0-4.0",30,"US","","","","","img/h.png","img/n.png","true","img/box.png","1568598854871","1568598880810","","","","",""
"557","","","RMTStrain","5","112247","0.0-5.0",30,"US","","","","","img/l.png","img/l.png","false","img/box.png","1568598880810","1568598912857","","","","",""
"558","[{""page_index"":0,""viewing_time"":12448}]","12449","instructions","6","124696","0.0-6.0",30,"US","","","","","","","","","","","","","","",""
"559","","","RMTStest","7","130485","0.0-7.0",30,"US","","","","","","","","img/box.png","1568598927309","","-1568598794636.61","rightTestButton","R","img/f.png,img/f.png","img/j.png,img/a.png"
"560","","","RMTStest","8","133427","0.0-8.0",30,"US","","","","","","","","img/box.png","1568598931096","","-1568598795481.43","leftTestButton","R","img/e.png,img/e.png","img/d.png,img/o.png"
"561","","","RMTStest","9","134755","0.0-9.0",30,"US","","","","","","","","img/box.png","1568598934038","","-1568598797095.785","rightTestButton","L","img/b.png,img/b.png","img/m.png,img/k.png"
"562","[{""page_index"":0,""viewing_time"":1770}]","1771","instructions","10","136527","0.0-10.0",30,"US","","","","","","","","","","","","","","",""
"563","","","RMTStrain","11","158645","0.0-11.0",30,"US","","","","","img/5.png","img/5.png","true","img/hatbox.png","1568598939140","1568598959255","","","","",""
"564","","","RMTStrain","12","186175","0.0-12.0",30,"US","","","","","img/1.png","img/3.png","false","img/hatbox.png","1568598959255","1568598986785","","","","",""
"565","","","RMTStrain","13","213548","0.0-13.0",30,"US","","","","","img/2.png","img/2.png","true","img/hatbox.png","1568598986785","1568599014158","","","","",""
"566","","","RMTStrain","14","250890","0.0-14.0",30,"US","","","","","img/6.png","img/7.png","false","img/hatbox.png","1568599014158","1568599051500","","","","",""
"567","[{""page_index"":0,""viewing_time"":3823}]","3825","instructions","15","254715","0.0-15.0",30,"US","","","","","","","","","","","","","","",""
"568","","","RMTStest","16","259010","0.0-16.0",30,"US","","","","","","","","img/hatbox.png","1568599057326","","-1568598796130.02","rightTestButton","R","img/11.png,img/11.png","img/4.png,img/14.png"
"569","","","RMTStest","17","260074","0.0-17.0",30,"US","","","","","","","","img/hatbox.png","1568599059620","","-1568598797360.205","leftTestButton","L","img/13.png,img/13.png","img/12.png,img/15.png"
"570","","","RMTStest","18","261087","0.0-18.0",30,"US","","","","","","","","img/hatbox.png","1568599060684","","-1568598797411.3","leftTestButton","L","img/10.png,img/10.png","img/9.png,img/8.png"
"571","[{""page_index"":0,""viewing_time"":5820},{""page_index"":1,""viewing_time"":7546}]","13367","instructions","0","13371","0.0-0.0",31,"US","","","","","","","","","","","","","","",""
"572","","5192","audio-keyboard-response","1","20575","0.0-1.0",31,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"573","","","RMTStrain","2","41485","0.0-2.0",31,"US","","","","","img/a.png","img/a.png","true","img/box.png","1568599308167","1568599329075","","","","",""
"574","","","RMTStrain","3","61272","0.0-3.0",31,"US","","","","","img/l.png","img/d.png","false","img/box.png","1568599329076","1568599348862","","","","",""
"575","","","RMTStrain","4","80945","0.0-4.0",31,"US","","","","","img/b.png","img/b.png","true","img/box.png","1568599348862","1568599368535","","","","",""
"576","","","RMTStrain","5","101985","0.0-5.0",31,"US","","","","","img/i.png","img/m.png","false","img/box.png","1568599368536","1568599389575","","","","",""
"577","[{""page_index"":0,""viewing_time"":6665}]","6665","instructions","6","108650","0.0-6.0",31,"US","","","","","","","","","","","","","","",""
"578","","","RMTStest","7","113050","0.0-7.0",31,"US","","","","","","","","img/box.png","1568599398242","","-1568599277998.43","rightTestButton","R","img/e.png,img/e.png","img/j.png,img/g.png"
"579","","","RMTStest","8","115973","0.0-8.0",31,"US","","","","","","","","img/box.png","1568599400641","","-1568599277473.59","rightTestButton","R","img/f.png,img/f.png","img/n.png,img/c.png"
"580","","","RMTStest","9","117291","0.0-9.0",31,"US","","","","","","","","img/box.png","1568599403563","","-1568599279077.86","leftTestButton","L","img/h.png,img/h.png","img/o.png,img/k.png"
"581","[{""page_index"":0,""viewing_time"":4618}]","4618","instructions","10","121909","0.0-10.0",31,"US","","","","","","","","","","","","","","",""
"582","","","RMTStrain","11","143751","0.0-11.0",31,"US","","","","","img/3.png","img/8.png","true","img/hatbox.png","1568599411501","1568599431341","","","","",""
"583","","","RMTStrain","12","163573","0.0-12.0",31,"US","","","","","img/11.png","img/11.png","false","img/hatbox.png","1568599431341","1568599451163","","","","",""
"584","","","RMTStrain","13","182810","0.0-13.0",31,"US","","","","","img/13.png","img/4.png","true","img/hatbox.png","1568599451164","1568599470400","","","","",""
"585","","","RMTStrain","14","202678","0.0-14.0",31,"US","","","","","img/9.png","img/9.png","false","img/hatbox.png","1568599470401","1568599490268","","","","",""
"586","[{""page_index"":0,""viewing_time"":1777}]","1778","instructions","15","204456","0.0-15.0",31,"US","","","","","","","","","","","","","","",""
"587","","","RMTStest","16","208543","0.0-16.0",31,"US","","","","","","","","img/hatbox.png","1568599494048","","-1568599278310.945","rightTestButton","L","img/2.png,img/2.png","img/15.png,img/5.png"
"588","","","RMTStest","17","209888","0.0-17.0",31,"US","","","","","","","","img/hatbox.png","1568599496134","","-1568599279052.8","rightTestButton","L","img/12.png,img/12.png","img/7.png,img/14.png"
"589","","","RMTStest","18","211365","0.0-18.0",31,"US","","","","","","","","img/hatbox.png","1568599497478","","-1568599278919.3","leftTestButton","R","img/6.png,img/6.png","img/1.png,img/10.png"
"590","[{""page_index"":0,""viewing_time"":7910},{""page_index"":1,""viewing_time"":11160}]","19071","instructions","0","19072","0.0-0.0",32,"US","","","","","","","","","","","","","","",""
"591","","2360","audio-keyboard-response","1","23434","0.0-1.0",32,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"592","","","RMTStrain","2","44405","0.0-2.0",32,"US","","","","","img/e.png","img/e.png","true","img/box.png","1568315361653","1568315382623","","","","",""
"593","","","RMTStrain","3","65024","0.0-3.0",32,"US","","","","","img/a.png","img/g.png","false","img/box.png","1568315382623","1568315403242","","","","",""
"594","","","RMTStrain","4","84760","0.0-4.0",32,"US","","","","","img/f.png","img/f.png","true","img/box.png","1568315403242","1568315422978","","","","",""
"595","","","RMTStrain","5","102830","0.0-5.0",32,"US","","","","","img/k.png","img/i.png","false","img/box.png","1568315422978","1568315441048","","","","",""
"596","[{""page_index"":0,""viewing_time"":5322}]","5322","instructions","6","108152","0.0-6.0",32,"US","","","","","","","","","","","","","","",""
"597","","","RMTStest","7","114265","0.0-7.0",32,"US","","","","","","","","img/box.png","1568315448374","","-1568315330627.715","leftTestButton","L","img/b.png,img/b.png","img/l.png,img/m.png"
"598","","","RMTStest","8","116960","0.0-8.0",32,"US","","","","","","","","img/box.png","1568315452483","","-1568315332040.845","rightTestButton","L","img/d.png,img/d.png","img/o.png,img/j.png"
"599","","","RMTStest","9","118816","0.0-9.0",32,"US","","","","","","","","img/box.png","1568315455178","","-1568315332880.005","rightTestButton","R","img/c.png,img/c.png","img/n.png,img/h.png"
"600","[{""page_index"":0,""viewing_time"":5992}]","5992","instructions","10","124808","0.0-10.0",32,"US","","","","","","","","","","","","","","",""
"601","","","RMTStrain","11","146335","0.0-11.0",32,"US","","","","","img/13.png","img/2.png","true","img/hatbox.png","1568315465028","1568315484553","","","","",""
"602","","","RMTStrain","12","164690","0.0-12.0",32,"US","","","","","img/9.png","img/9.png","false","img/hatbox.png","1568315484553","1568315502908","","","","",""
"603","","","RMTStrain","13","184045","0.0-13.0",32,"US","","","","","img/10.png","img/1.png","true","img/hatbox.png","1568315502909","1568315522263","","","","",""
"604","","","RMTStrain","14","202816","0.0-14.0",32,"US","","","","","img/4.png","img/4.png","false","img/hatbox.png","1568315522263","1568315541034","","","","",""
"605","[{""page_index"":0,""viewing_time"":3231}]","3232","instructions","15","206049","0.0-15.0",32,"US","","","","","","","","","","","","","","",""
"606","","","RMTStest","16","212168","0.0-16.0",32,"US","","","","","","","","img/hatbox.png","1568315546268","","-1568315330617.47","leftTestButton","R","img/12.png,img/12.png","img/14.png,img/15.png"
"607","","","RMTStest","17","213554","0.0-17.0",32,"US","","","","","","","","img/hatbox.png","1568315550387","","-1568315333351.22","rightTestButton","R","img/8.png,img/8.png","img/11.png,img/7.png"
"608","","","RMTStest","18","214648","0.0-18.0",32,"US","","","","","","","","img/hatbox.png","1568315551772","","-1568315333641.505","leftTestButton","L","img/5.png,img/5.png","img/6.png,img/3.png"
"609","[{""page_index"":0,""viewing_time"":5713},{""page_index"":1,""viewing_time"":1555},{""page_index"":0,""viewing_time"":3172},{""page_index"":1,""viewing_time"":15134}]","25575","instructions","0","25576","0.0-0.0",33,"US","","","","","","","","","","","","","","",""
"610","","2429","audio-keyboard-response","1","30008","0.0-1.0",33,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"611","","","RMTStrain","2","49362","0.0-2.0",33,"US","","","","","img/9.png","img/2.png","true","img/box.png","1568235583314","1568235602667","","","","",""
"612","","","RMTStrain","3","68902","0.0-3.0",33,"US","","","","","img/15.png","img/15.png","false","img/box.png","1568235602668","1568235622207","","","","",""
"613","","","RMTStrain","4","91167","0.0-4.0",33,"US","","","","","img/7.png","img/11.png","true","img/box.png","1568235622207","1568235644472","","","","",""
"614","","","RMTStrain","5","110082","0.0-5.0",33,"US","","","","","img/14.png","img/14.png","false","img/box.png","1568235644472","1568235663387","","","","",""
"615","[{""page_index"":0,""viewing_time"":23380}]","23381","instructions","6","133464","0.0-6.0",33,"US","","","","","","","","","","","","","","",""
"616","","","RMTStest","7","138098","0.0-7.0",33,"US","","","","","","","","img/box.png","1568235688772","","-1568235549338.29","leftTestButton","L","img/3.png,img/3.png","img/13.png,img/1.png"
"617","","","RMTStest","8","140476","0.0-8.0",33,"US","","","","","","","","img/box.png","1568235691403","","-1568235549591.59","leftTestButton","R","img/5.png,img/5.png","img/8.png,img/4.png"
"618","","","RMTStest","9","142040","0.0-9.0",33,"US","","","","","","","","img/box.png","1568235693781","","-1568235550405.185","leftTestButton","R","img/6.png,img/6.png","img/10.png,img/12.png"
"619","[{""page_index"":0,""viewing_time"":3135}]","3135","instructions","10","145175","0.0-10.0",33,"US","","","","","","","","","","","","","","",""
"620","","","RMTStrain","11","167611","0.0-11.0",33,"US","","","","","img/o.png","img/o.png","true","img/hatbox.png","1568235700482","1568235720916","","","","",""
"621","","","RMTStrain","12","186079","0.0-12.0",33,"US","","","","","img/a.png","img/h.png","false","img/hatbox.png","1568235720916","1568235739384","","","","",""
"622","","","RMTStrain","13","203861","0.0-13.0",33,"US","","","","","img/l.png","img/l.png","true","img/hatbox.png","1568235739384","1568235757166","","","","",""
"623","","","RMTStrain","14","223777","0.0-14.0",33,"US","","","","","img/m.png","img/k.png","false","img/hatbox.png","1568235757166","1568235777082","","","","",""
"624","[{""page_index"":0,""viewing_time"":1429}]","1429","instructions","15","225206","0.0-15.0",33,"US","","","","","","","","","","","","","","",""
"625","","","RMTStest","16","229163","0.0-16.0",33,"US","","","","","","","","img/hatbox.png","1568235780514","","-1568235550014.945","rightTestButton","R","img/g.png,img/g.png","img/f.png,img/e.png"
"626","","","RMTStest","17","230924","0.0-17.0",33,"US","","","","","","","","img/hatbox.png","1568235782468","","-1568235550208.045","leftTestButton","L","img/j.png,img/j.png","img/c.png,img/n.png"
"627","","","RMTStest","18","232166","0.0-18.0",33,"US","","","","","","","","img/hatbox.png","1568235784229","","-1568235550726.5","leftTestButton","L","img/i.png,img/i.png","img/d.png,img/b.png"
"628","[{""page_index"":0,""viewing_time"":278817},{""page_index"":1,""viewing_time"":19931}]","298749","instructions","0","298751","0.0-0.0",34,"US","","","","","","","","","","","","","","",""
"629","","9528","audio-keyboard-response","1","310698","0.0-1.0",34,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"630","","","RMTStrain","2","335437","0.0-2.0",34,"US","","","","","img/4.png","img/4.png","true","img/box.png","1568315125457","1568315150195","","","","",""
"631","","","RMTStrain","3","357245","0.0-3.0",34,"US","","","","","img/6.png","img/15.png","false","img/box.png","1568315150195","1568315172003","","","","",""
"632","","","RMTStrain","4","377719","0.0-4.0",34,"US","","","","","img/3.png","img/3.png","true","img/box.png","1568315172004","1568315192477","","","","",""
"633","","","RMTStrain","5","396472","0.0-5.0",34,"US","","","","","img/2.png","img/7.png","false","img/box.png","1568315192477","1568315211230","","","","",""
"634","[{""page_index"":0,""viewing_time"":11522}]","11523","instructions","6","407995","0.0-6.0",34,"US","","","","","","","","","","","","","","",""
"635","","","RMTStest","7","412517","0.0-7.0",34,"US","","","","","","","","img/box.png","1568315224755","","-1568314811354.215","rightTestButton","R","img/13.png,img/13.png","img/8.png,img/9.png"
"636","","","RMTStest","8","414321","0.0-8.0",34,"US","","","","","","","","img/box.png","1568315227275","","-1568314812070.22","leftTestButton","L","img/10.png,img/10.png","img/14.png,img/1.png"
"637","","","RMTStest","9","415760","0.0-9.0",34,"US","","","","","","","","img/box.png","1568315229079","","-1568314812434.365","rightTestButton","R","img/5.png,img/5.png","img/11.png,img/12.png"
"638","[{""page_index"":0,""viewing_time"":13424}]","13424","instructions","10","429185","0.0-10.0",34,"US","","","","","","","","","","","","","","",""
"639","","","RMTStrain","11","453756","0.0-11.0",34,"US","","","","","img/i.png","img/c.png","true","img/hatbox.png","1568315245944","1568315268514","","","","",""
"640","","","RMTStrain","12","474822","0.0-12.0",34,"US","","","","","img/m.png","img/m.png","false","img/hatbox.png","1568315268514","1568315289580","","","","",""
"641","","","RMTStrain","13","494708","0.0-13.0",34,"US","","","","","img/d.png","img/g.png","true","img/hatbox.png","1568315289580","1568315309466","","","","",""
"642","","","RMTStrain","14","513500","0.0-14.0",34,"US","","","","","img/a.png","img/a.png","false","img/hatbox.png","1568315309467","1568315328258","","","","",""
"643","[{""page_index"":0,""viewing_time"":2218}]","2219","instructions","15","515719","0.0-15.0",34,"US","","","","","","","","","","","","","","",""
"644","","","RMTStest","16","519569","0.0-16.0",34,"US","","","","","","","","img/hatbox.png","1568315332480","","-1568314812027.07","leftTestButton","R","img/n.png,img/n.png","img/h.png,img/o.png"
"645","","","RMTStest","17","520776","0.0-17.0",34,"US","","","","","","","","img/hatbox.png","1568315334327","","-1568314812666.63","rightTestButton","L","img/l.png,img/l.png","img/k.png,img/e.png"
"646","","","RMTStest","18","522308","0.0-18.0",34,"US","","","","","","","","img/hatbox.png","1568315335534","","-1568314812341.665","rightTestButton","L","img/f.png,img/f.png","img/j.png,img/b.png"
"647","[{""page_index"":0,""viewing_time"":1599459},{""page_index"":1,""viewing_time"":22662}]","1622122","instructions","0","1622127","0.0-0.0",35,"US","","","","","","","","","","","","","","",""
"648","","2914","audio-keyboard-response","1","1627052","0.0-1.0",35,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"649","","","RMTStrain","2","1652817","0.0-2.0",35,"US","","","","","img/a.png","img/j.png","true","img/box.png","1565392020666","1565392046429","","","","",""
"650","","","RMTStrain","3","1674544","0.0-3.0",35,"US","","","","","img/l.png","img/l.png","false","img/box.png","1565392046430","1565392068156","","","","",""
"651","","","RMTStrain","4","1694151","0.0-4.0",35,"US","","","","","img/b.png","img/o.png","true","img/box.png","1565392068157","1565392087764","","","","",""
"652","","","RMTStrain","5","1713233","0.0-5.0",35,"US","","","","","img/e.png","img/e.png","false","img/box.png","1565392087764","1565392106846","","","","",""
"653","[{""page_index"":0,""viewing_time"":12316}]","12317","instructions","6","1725551","0.0-6.0",35,"US","","","","","","","","","","","","","","",""
"654","","","RMTStest","7","1729286","0.0-7.0",35,"US","","","","","","","","img/box.png","1565392121167","","-1565390387447.16","rightTestButton","L","img/h.png,img/h.png","img/c.png,img/n.png"
"655","","","RMTStest","8","1730822","0.0-8.0",35,"US","","","","","","","","img/box.png","1565392122899","","-1565390387642.05","leftTestButton","R","img/m.png,img/m.png","img/d.png,img/i.png"
"656","","","RMTStest","9","1733046","0.0-9.0",35,"US","","","","","","","","img/box.png","1565392124436","","-1565390386955.26","rightTestButton","L","img/f.png,img/f.png","img/k.png,img/g.png"
"657","[{""page_index"":0,""viewing_time"":12904}]","12904","instructions","10","1745950","0.0-10.0",35,"US","","","","","","","","","","","","","","",""
"658","","","RMTStrain","11","1767306","0.0-11.0",35,"US","","","","","img/5.png","img/5.png","true","img/hatbox.png","1565392141565","1565392160919","","","","",""
"659","","","RMTStrain","12","1786088","0.0-12.0",35,"US","","","","","img/12.png","img/8.png","false","img/hatbox.png","1565392160919","1565392179701","","","","",""
"660","","","RMTStrain","13","1805988","0.0-13.0",35,"US","","","","","img/9.png","img/9.png","true","img/hatbox.png","1565392179701","1565392199601","","","","",""
"661","","","RMTStrain","14","1826786","0.0-14.0",35,"US","","","","","img/13.png","img/10.png","false","img/hatbox.png","1565392199601","1565392220399","","","","",""
"662","[{""page_index"":0,""viewing_time"":4668}]","4668","instructions","15","1831455","0.0-15.0",35,"US","","","","","","","","","","","","","","",""
"663","","","RMTStest","16","1835190","0.0-16.0",35,"US","","","","","","","","img/hatbox.png","1565392227068","","-1565390387444.72","rightTestButton","R","img/4.png,img/4.png","img/15.png,img/11.png"
"664","","","RMTStest","17","1837814","0.0-17.0",35,"US","","","","","","","","img/hatbox.png","1565392228803","","-1565390386555.845","rightTestButton","R","img/3.png,img/3.png","img/14.png,img/1.png"
"665","","","RMTStest","18","1839638","0.0-18.0",35,"US","","","","","","","","img/hatbox.png","1565392231430","","-1565390387359.035","leftTestButton","L","img/2.png,img/2.png","img/7.png,img/6.png"
"666","[{""page_index"":0,""viewing_time"":7204},{""page_index"":1,""viewing_time"":6110}]","13316","instructions","0","13319","0.0-0.0",36,"US","","","","","","","","","","","","","","",""
"667","","3741","audio-keyboard-response","1","19187","0.0-1.0",36,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"668","","","RMTStrain","2","42774","0.0-2.0",36,"US","","","","","img/8.png","img/13.png","true","img/box.png","1568602589653","1568602613239","","","","",""
"669","","","RMTStrain","3","73936","0.0-3.0",36,"US","","","","","img/9.png","img/9.png","false","img/box.png","1568602613239","1568602644401","","","","",""
"670","","","RMTStrain","4","91733","0.0-4.0",36,"US","","","","","img/14.png","img/10.png","true","img/box.png","1568602644401","1568602662198","","","","",""
"671","","","RMTStrain","5","111031","0.0-5.0",36,"US","","","","","img/11.png","img/11.png","false","img/box.png","1568602662198","1568602681496","","","","",""
"672","[{""page_index"":0,""viewing_time"":5205}]","5206","instructions","6","116237","0.0-6.0",36,"US","","","","","","","","","","","","","","",""
"673","","","RMTStest","7","122428","0.0-7.0",36,"US","","","","","","","","img/box.png","1568602688704","","-1568602562210.88","rightTestButton","L","img/1.png,img/1.png","img/2.png,img/7.png"
"674","","","RMTStest","8","126142","0.0-8.0",36,"US","","","","","","","","img/box.png","1568602692893","","-1568602562685.72","leftTestButton","R","img/3.png,img/3.png","img/5.png,img/15.png"
"675","","","RMTStest","9","127683","0.0-9.0",36,"US","","","","","","","","img/box.png","1568602696607","","-1568602564859.16","leftTestButton","R","img/4.png,img/4.png","img/6.png,img/12.png"
"676","[{""page_index"":0,""viewing_time"":4571}]","4572","instructions","10","132255","0.0-10.0",36,"US","","","","","","","","","","","","","","",""
"677","","","RMTStrain","11","155590","0.0-11.0",36,"US","","","","","img/o.png","img/o.png","true","img/hatbox.png","1568602704721","1568602726055","","","","",""
"678","","","RMTStrain","12","173600","0.0-12.0",36,"US","","","","","img/k.png","img/h.png","false","img/hatbox.png","1568602726055","1568602744065","","","","",""
"679","","","RMTStrain","13","191446","0.0-13.0",36,"US","","","","","img/n.png","img/n.png","true","img/hatbox.png","1568602744065","1568602761911","","","","",""
"680","","","RMTStrain","14","210268","0.0-14.0",36,"US","","","","","img/e.png","img/c.png","false","img/hatbox.png","1568602761912","1568602780732","","","","",""
"681","[{""page_index"":0,""viewing_time"":4180}]","4181","instructions","15","214449","0.0-15.0",36,"US","","","","","","","","","","","","","","",""
"682","","","RMTStest","16","219877","0.0-16.0",36,"US","","","","","","","","img/hatbox.png","1568602786915","","-1568602562973.22","rightTestButton","R","img/m.png,img/m.png","img/g.png,img/j.png"
"683","","","RMTStest","17","221698","0.0-17.0",36,"US","","","","","","","","img/hatbox.png","1568602790342","","-1568602564578.485","leftTestButton","L","img/l.png,img/l.png","img/a.png,img/f.png"
"684","","","RMTStest","18","222704","0.0-18.0",36,"US","","","","","","","","img/hatbox.png","1568602792164","","-1568602565394.35","leftTestButton","L","img/b.png,img/b.png","img/d.png,img/i.png"
"685","[{""page_index"":0,""viewing_time"":187319},{""page_index"":1,""viewing_time"":22736}]","210056","instructions","0","210058","0.0-0.0",37,"US","","","","","","","","","","","","","","",""
"686","","4440","audio-keyboard-response","1","217170","0.0-1.0",37,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"687","","","RMTStrain","2","257938","0.0-2.0",37,"US","","","","","img/10.png","img/3.png","true","img/box.png","1565386493534","1565386534247","","","","",""
"688","","","RMTStrain","3","293347","0.0-3.0",37,"US","","","","","img/4.png","img/4.png","false","img/box.png","1565386534247","1565386569655","","","","",""
"689","","","RMTStrain","4","325878","0.0-4.0",37,"US","","","","","img/2.png","img/7.png","true","img/box.png","1565386569656","1565386602187","","","","",""
"690","","","RMTStrain","5","366010","0.0-5.0",37,"US","","","","","img/11.png","img/11.png","false","img/box.png","1565386602187","1565386642319","","","","",""
"691","[{""page_index"":0,""viewing_time"":24409}]","24410","instructions","6","390421","0.0-6.0",37,"US","","","","","","","","","","","","","","",""
"692","","","RMTStest","7","397422","0.0-7.0",37,"US","","","","","","","","img/box.png","1565386668742","","-1565386250158","rightTestButton","L","img/13.png,img/13.png","img/12.png,img/6.png"
"693","","","RMTStest","8","400230","0.0-8.0",37,"US","","","","","","","","img/box.png","1565386673731","","-1565386252339","leftTestButton","R","img/8.png,img/8.png","img/15.png,img/9.png"
"694","","","RMTStest","9","402045","0.0-9.0",37,"US","","","","","","","","img/box.png","1565386676540","","-1565386253334","rightTestButton","L","img/5.png,img/5.png","img/14.png,img/1.png"
"695","[{""page_index"":0,""viewing_time"":9908}]","9908","instructions","10","411953","0.0-10.0",37,"US","","","","","","","","","","","","","","",""
"696","","","RMTStrain","11","435897","0.0-11.0",37,"US","","","","","img/d.png","img/d.png","true","img/hatbox.png","1565386690306","1565386712206","","","","",""
"697","","","RMTStrain","12","460311","0.0-12.0",37,"US","","","","","img/b.png","img/n.png","false","img/hatbox.png","1565386712206","1565386736620","","","","",""
"698","","","RMTStrain","13","493782","0.0-13.0",37,"US","","","","","img/a.png","img/a.png","true","img/hatbox.png","1565386736620","1565386770091","","","","",""
"699","","","RMTStrain","14","515719","0.0-14.0",37,"US","","","","","img/m.png","img/g.png","false","img/hatbox.png","1565386770092","1565386792028","","","","",""
"700","[{""page_index"":0,""viewing_time"":15765}]","15766","instructions","15","531485","0.0-15.0",37,"US","","","","","","","","","","","","","","",""
